_id,  Yr, Mn,    Date Excel,      Date,     CO2 [ppm],seasonally adjusted [ppm]. ,fit [ppm],  seasonally adjusted fit [ppm], CO2 filled [ppm], seasonally adjusted filled  [ppm], Sta
656ff6983f96ad5aaf969143,1958,1,21200,1958.0411,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99, MLO
656ff6983f96ad5aaf969144,1958,2,21231,1958.126,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99, MLO
656ff6983f96ad5aaf969145,1958,3,21259,1958.2027,315.71,314.44,316.19,314.91,315.71,314.44, MLO
656ff6983f96ad5aaf969146,1958,4,21290,1958.2877,317.45,315.16,317.3,314.99,317.45,315.16, MLO
656ff6983f96ad5aaf969147,1958,5,21320,1958.3699,317.51,314.69,317.89,315.06,317.51,314.69, MLO
656ff6983f96ad5aaf969148,1958,6,21351,1958.4548,-99.99,-99.99,317.27,315.14,317.27,315.14, MLO
656ff6983f96ad5aaf969149,1958,7,21381,1958.537,315.87,315.2,315.85,315.22,315.87,315.2, MLO
656ff6983f96ad5aaf96914a,1958,8,21412,1958.6219,314.93,316.22,313.97,315.29,314.93,316.22, MLO
656ff6983f96ad5aaf96914b,1958,9,21443,1958.7068,313.21,316.11,312.43,315.35,313.21,316.11, MLO
656ff6983f96ad5aaf96914c,1958,10,21473,1958.789,-99.99,-99.99,312.42,315.41,312.42,315.41, MLO
656ff6983f96ad5aaf96914d,1958,11,21504,1958.874,313.33,315.21,313.6,315.46,313.33,315.21, MLO
656ff6983f96ad5aaf96914e,1958,12,21534,1958.9562,314.67,315.44,314.76,315.51,314.67,315.44, MLO
656ff6983f96ad5aaf96914f,1959,1,21565,1959.0411,315.58,315.52,315.64,315.57,315.58,315.52, MLO
656ff6983f96ad5aaf969150,1959,2,21596,1959.126,316.49,315.84,316.29,315.63,316.49,315.84, MLO
656ff6983f96ad5aaf969151,1959,3,21624,1959.2027,316.65,315.37,316.98,315.69,316.65,315.37, MLO
656ff6983f96ad5aaf969152,1959,4,21655,1959.2877,317.72,315.41,318.09,315.77,317.72,315.41, MLO
656ff6983f96ad5aaf969153,1959,5,21685,1959.3699,318.29,315.46,318.68,315.85,318.29,315.46, MLO
656ff6983f96ad5aaf969154,1959,6,21716,1959.4548,318.15,316,318.07,315.94,318.15,316, MLO
656ff6983f96ad5aaf969155,1959,7,21746,1959.537,316.54,315.87,316.67,316.03,316.54,315.87, MLO
656ff6983f96ad5aaf969156,1959,8,21777,1959.6219,314.8,316.09,314.8,316.12,314.8,316.09, MLO
656ff6983f96ad5aaf969157,1959,9,21808,1959.7068,313.84,316.75,313.29,316.22,313.84,316.75, MLO
656ff6983f96ad5aaf969158,1959,10,21838,1959.789,313.33,316.34,313.31,316.31,313.33,316.34, MLO
656ff6983f96ad5aaf969159,1959,11,21869,1959.874,314.81,316.7,314.53,316.39,314.81,316.7, MLO
656ff6983f96ad5aaf96915a,1959,12,21899,1959.9562,315.58,316.35,315.72,316.47,315.58,316.35, MLO
656ff6983f96ad5aaf96915b,1960,1,21930,1960.041,316.43,316.37,316.62,316.56,316.43,316.37, MLO
656ff6983f96ad5aaf96915c,1960,2,21961,1960.1257,316.98,316.33,317.29,316.64,316.98,316.33, MLO
656ff6983f96ad5aaf96915d,1960,3,21990,1960.2049,317.58,316.27,318.03,316.71,317.58,316.27, MLO
656ff6983f96ad5aaf96915e,1960,4,22021,1960.2896,319.03,316.7,319.14,316.79,319.03,316.7, MLO
656ff6983f96ad5aaf96915f,1960,5,22051,1960.3716,320.03,317.19,319.7,316.86,320.03,317.19, MLO
656ff6983f96ad5aaf969160,1960,6,22082,1960.4563,319.58,317.45,319.04,316.92,319.58,317.45, MLO
656ff6983f96ad5aaf969161,1960,7,22112,1960.5383,318.18,317.53,317.59,316.97,318.18,317.53, MLO
656ff6983f96ad5aaf969162,1960,8,22143,1960.623,315.9,317.23,315.66,317.01,315.9,317.23, MLO
656ff6983f96ad5aaf969163,1960,9,22174,1960.7077,314.17,317.1,314.1,317.05,314.17,317.1, MLO
656ff6983f96ad5aaf969164,1960,10,22204,1960.7896,313.83,316.85,314.07,317.08,313.83,316.85, MLO
656ff6983f96ad5aaf969165,1960,11,22235,1960.8743,315,316.89,315.24,317.11,315,316.89, MLO
656ff6983f96ad5aaf969166,1960,12,22265,1960.9563,316.19,316.96,316.4,317.15,316.19,316.96, MLO
656ff6983f96ad5aaf969167,1961,1,22296,1961.0411,316.89,316.84,317.27,317.2,316.89,316.84, MLO
656ff6983f96ad5aaf969168,1961,2,22327,1961.126,317.7,317.05,317.93,317.27,317.7,317.05, MLO
656ff6983f96ad5aaf969169,1961,3,22355,1961.2027,318.54,317.25,318.63,317.33,318.54,317.25, MLO
656ff6983f96ad5aaf96916a,1961,4,22386,1961.2877,319.48,317.16,319.75,317.41,319.48,317.16, MLO
656ff6983f96ad5aaf96916b,1961,5,22416,1961.3699,320.58,317.73,320.35,317.5,320.58,317.73, MLO
656ff6983f96ad5aaf96916c,1961,6,22447,1961.4548,319.77,317.61,319.73,317.59,319.77,317.61, MLO
656ff6983f96ad5aaf96916d,1961,7,22477,1961.537,318.56,317.89,318.32,317.68,318.56,317.89, MLO
656ff6983f96ad5aaf96916e,1961,8,22508,1961.6219,316.79,318.09,316.43,317.76,316.79,318.09, MLO
656ff6983f96ad5aaf96916f,1961,9,22539,1961.7068,314.99,317.92,314.9,317.85,314.99,317.92, MLO
656ff6983f96ad5aaf969170,1961,10,22569,1961.789,315.31,318.33,314.9,317.92,315.31,318.33, MLO
656ff6983f96ad5aaf969171,1961,11,22600,1961.874,316.1,318,316.11,317.99,316.1,318, MLO
656ff6983f96ad5aaf969172,1961,12,22630,1961.9562,317.01,317.78,317.3,318.06,317.01,317.78, MLO
656ff6983f96ad5aaf969173,1962,1,22661,1962.0411,317.94,317.88,318.19,318.12,317.94,317.88, MLO
656ff6983f96ad5aaf969174,1962,2,22692,1962.126,318.55,317.89,318.85,318.19,318.55,317.89, MLO
656ff6983f96ad5aaf969175,1962,3,22720,1962.2027,319.68,318.39,319.56,318.25,319.68,318.39, MLO
656ff6983f96ad5aaf969176,1962,4,22751,1962.2877,320.57,318.24,320.66,318.32,320.57,318.24, MLO
656ff6983f96ad5aaf969177,1962,5,22781,1962.3699,321.02,318.16,321.24,318.38,321.02,318.16, MLO
656ff6983f96ad5aaf969178,1962,6,22812,1962.4548,320.62,318.45,320.6,318.45,320.62,318.45, MLO
656ff6983f96ad5aaf969179,1962,7,22842,1962.537,319.61,318.94,319.15,318.5,319.61,318.94, MLO
656ff6983f96ad5aaf96917a,1962,8,22873,1962.6219,317.4,318.71,317.22,318.56,317.4,318.71, MLO
656ff6983f96ad5aaf96917b,1962,9,22904,1962.7068,316.24,319.18,315.65,318.6,316.24,319.18, MLO
656ff6983f96ad5aaf96917c,1962,10,22934,1962.789,315.42,318.46,315.61,318.64,315.42,318.46, MLO
656ff6983f96ad5aaf96917d,1962,11,22965,1962.874,316.69,318.6,316.8,318.68,316.69,318.6, MLO
656ff6983f96ad5aaf96917e,1962,12,22995,1962.9562,317.7,318.48,317.96,318.72,317.7,318.48, MLO
656ff6983f96ad5aaf96917f,1963,1,23026,1963.0411,318.74,318.68,318.83,318.76,318.74,318.68, MLO
656ff6983f96ad5aaf969180,1963,2,23057,1963.126,319.07,318.41,319.47,318.81,319.07,318.41, MLO
656ff6983f96ad5aaf969181,1963,3,23085,1963.2027,319.86,318.57,320.16,318.86,319.86,318.57, MLO
656ff6983f96ad5aaf969182,1963,4,23116,1963.2877,321.38,319.05,321.26,318.91,321.38,319.05, MLO
656ff6983f96ad5aaf969183,1963,5,23146,1963.3699,322.25,319.38,321.83,318.96,322.25,319.38, MLO
656ff6983f96ad5aaf969184,1963,6,23177,1963.4548,321.49,319.31,321.17,319.01,321.49,319.31, MLO
656ff6983f96ad5aaf969185,1963,7,23207,1963.537,319.74,319.07,319.71,319.06,319.74,319.07, MLO
656ff6983f96ad5aaf969186,1963,8,23238,1963.6219,317.77,319.08,317.76,319.1,317.77,319.08, MLO
656ff6983f96ad5aaf969187,1963,9,23269,1963.7068,316.21,319.16,316.18,319.15,316.21,319.16, MLO
656ff6983f96ad5aaf969188,1963,10,23299,1963.789,315.99,319.03,316.15,319.19,315.99,319.03, MLO
656ff6983f96ad5aaf969189,1963,11,23330,1963.874,317.07,318.98,317.34,319.23,317.07,318.98, MLO
656ff6983f96ad5aaf96918a,1963,12,23360,1963.9562,318.35,319.13,318.51,319.28,318.35,319.13, MLO
656ff6983f96ad5aaf96918b,1964,1,23391,1964.041,319.57,319.51,319.39,319.32,319.57,319.51, MLO
656ff6983f96ad5aaf96918c,1964,2,23422,1964.1257,-99.99,-99.99,320.03,319.37,320.03,319.37, MLO
656ff6983f96ad5aaf96918d,1964,3,23451,1964.2049,-99.99,-99.99,320.74,319.41,320.74,319.41, MLO
656ff6983f96ad5aaf96918e,1964,4,23482,1964.2896,-99.99,-99.99,321.83,319.45,321.83,319.45, MLO
656ff6983f96ad5aaf96918f,1964,5,23512,1964.3716,322.25,319.37,322.37,319.49,322.25,319.37, MLO
656ff6983f96ad5aaf969190,1964,6,23543,1964.4563,321.89,319.73,321.67,319.53,321.89,319.73, MLO
656ff6983f96ad5aaf969191,1964,7,23573,1964.5383,320.44,319.79,320.18,319.56,320.44,319.79, MLO
656ff6983f96ad5aaf969192,1964,8,23604,1964.623,318.69,320.03,318.21,319.58,318.69,320.03, MLO
656ff6983f96ad5aaf969193,1964,9,23635,1964.7077,316.71,319.67,316.62,319.61,316.71,319.67, MLO
656ff6983f96ad5aaf969194,1964,10,23665,1964.7896,316.87,319.92,316.58,319.62,316.87,319.92, MLO
656ff6983f96ad5aaf969195,1964,11,23696,1964.8743,317.68,319.59,317.75,319.64,317.68,319.59, MLO
656ff6983f96ad5aaf969196,1964,12,23726,1964.9563,318.71,319.49,318.89,319.66,318.71,319.49, MLO
656ff6983f96ad5aaf969197,1965,1,23757,1965.0411,319.44,319.38,319.76,319.69,319.44,319.38, MLO
656ff6983f96ad5aaf969198,1965,2,23788,1965.126,320.44,319.79,320.39,319.72,320.44,319.79, MLO
656ff6983f96ad5aaf969199,1965,3,23816,1965.2027,320.89,319.59,321.08,319.77,320.89,319.59, MLO
656ff6983f96ad5aaf96919a,1965,4,23847,1965.2877,322.14,319.79,322.2,319.83,322.14,319.79, MLO
656ff6983f96ad5aaf96919b,1965,5,23877,1965.3699,322.17,319.28,322.8,319.91,322.17,319.28, MLO
656ff6983f96ad5aaf96919c,1965,6,23908,1965.4548,321.87,319.68,322.17,320,321.87,319.68, MLO
656ff6983f96ad5aaf96919d,1965,7,23938,1965.537,321.21,320.53,320.75,320.1,321.21,320.53, MLO
656ff6983f96ad5aaf96919e,1965,8,23969,1965.6219,318.87,320.18,318.86,320.21,318.87,320.18, MLO
656ff6983f96ad5aaf96919f,1965,9,24000,1965.7068,317.82,320.78,317.34,320.32,317.82,320.78, MLO
656ff6983f96ad5aaf9691a0,1965,10,24030,1965.789,317.3,320.37,317.38,320.43,317.3,320.37, MLO
656ff6983f96ad5aaf9691a1,1965,11,24061,1965.874,318.87,320.79,318.65,320.55,318.87,320.79, MLO
656ff6983f96ad5aaf9691a2,1965,12,24091,1965.9562,319.42,320.2,319.9,320.66,319.42,320.2, MLO
656ff6983f96ad5aaf9691a3,1966,1,24122,1966.0411,320.62,320.57,320.85,320.78,320.62,320.57, MLO
656ff6983f96ad5aaf9691a4,1966,2,24153,1966.126,321.6,320.94,321.57,320.9,321.6,320.94, MLO
656ff6983f96ad5aaf9691a5,1966,3,24181,1966.2027,322.39,321.08,322.33,321.01,322.39,321.08, MLO
656ff6983f96ad5aaf9691a6,1966,4,24212,1966.2877,323.7,321.34,323.49,321.12,323.7,321.34, MLO
656ff6983f96ad5aaf9691a7,1966,5,24242,1966.3699,324.08,321.18,324.12,321.22,324.08,321.18, MLO
656ff6983f96ad5aaf9691a8,1966,6,24273,1966.4548,323.75,321.55,323.5,321.32,323.75,321.55, MLO
656ff6983f96ad5aaf9691a9,1966,7,24303,1966.537,322.37,321.69,322.06,321.4,322.37,321.69, MLO
